filepath,mos,condition,db
./data/noisy/noise-_input_output_LN_LN_taco2hifigan-LN-0021.wav,1.0,noisy,taco2hifigan
./data/vits/vits_12249-0014.wav,4.0,synthesized,vits
./data/noisy/noise-_input_output_RC_RC_taco2hifigan-RC-0007.wav,2.0,noisy,taco2hifigan
./data/vits/vits_6207-0023.wav,3.6666666666666665,synthesized,vits
./data/mls/4367_3648_000008.wav,5.0,librivox,ground_truth
./data/taco2griffinlim/taco2griffin_lim-LI-0013.wav,1.0,synthesized,taco2griffinlim
./data/vits/vits_12249-0005.wav,4.333333333333333,synthesized,vits
./data/taco2hifigan/taco2hifigan-GM-0004.wav,4.333333333333333,synthesized,taco2hifigan
./data/vits/vits_3369-0011.wav,3.0,synthesized,vits
./data/vits/vits_4783-0019.wav,4.0,synthesized,vits
./data/vits/vits_2961-0028.wav,2.0,synthesized,vits
./data/vits/vits_4783-0002.wav,3.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-BZ-0013.wav,4.0,synthesized,taco2waveglow
./data/ground_truth/ground_truth_gm_crime_pe_amaro-1058.wav,5.0,profissional,ground_truth
./data/vits/vits_12865-0002.wav,3.0,synthesized,vits
./data/mls/5103_4572_000001.wav,5.0,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-IR-0005.wav,3.5,synthesized,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-GS-0018.wav,3.0,synthesized,taco2griffinlim
./data/vits/vits_5103-0029.wav,2.0,synthesized,vits
./data/vits/vits_6601-0021.wav,3.0,synthesized,vits
./data/ground_truth/ground_truth_lu_onu_2009-0002.wav,4.0,profissional,ground_truth
./data/taco-gst2waveglow/msc_d_tunner_tacotron_gst_waveglow_0_9.wav,4.125,synthesized,taco_gst2waveglow
./data/mls/5677_4744_000012.wav,3.0,librivox,ground_truth
./data/mls/12249_8708_000011.wav,5.0,librivox,ground_truth
./data/taco2griffinlim/taco2griffin_lim-DI-0027.wav,1.0,synthesized,taco2griffinlim
./data/vits/vits_8680-0004.wav,4.0,synthesized,vits
./data/mls/5068_3962_000003.wav,3.4,librivox,ground_truth
./data/mls/4367_3648_000017.wav,4.0,librivox,ground_truth
./data/vits/vits_10199-0002.wav,5.0,synthesized,vits
./data/vits/vits_2959-0029.wav,2.75,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-MA-0002.wav,2.0,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-IR-0015.wav,5.0,synthesized,taco2griffinlim
./data/vits/vits_6601-0002.wav,2.6666666666666665,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-RC-0011.wav,2.0,synthesized,taco2griffinlim
./data/taco-gst2waveglow/msc_d_tunner_tacotron_gst_waveglow_0_14.wav,4.0625,synthesized,taco_gst2waveglow
./data/mls/4801_3962_000001.wav,5.0,librivox,ground_truth
./data/vits/vits_2959-0013.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-PE-0028.wav,4.0,synthesized,taco2hifigan
./data/taco2waveglow/taco2waveglow-GS-0026.wav,4.5,synthesized,taco2waveglow
./data/vits/vits_8680-0012.wav,4.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-MA-0020.wav,2.0,synthesized,taco2griffinlim
./data/mls/8680_6390_000016.wav,3.5,librivox,ground_truth
./data/mls/10107_6390_000014.wav,5.0,librivox,ground_truth
./data/noisy/noise-_input_output_DR_DR_taco2hifigan-DR-0016.wav,2.0,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-IR-0009.wav,2.5,synthesized,taco2griffinlim
./data/vits/vits_3814-0007.wav,3.0,synthesized,vits
./data/vits/vits_6601-0013.wav,4.5,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-LU-0023.wav,2.0,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-RC-0022.wav,3.0,synthesized,taco2griffinlim
./data/taco2hifigan/taco2hifigan-PE-0003.wav,5.0,synthesized,taco2hifigan
./data/vits/vits_12865-0019.wav,4.0,synthesized,vits
./data/mls/9351_6390_000006.wav,5.0,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-LN-0007.wav,2.5,synthesized,taco2hifigan
./data/mls/9217_6390_000018.wav,4.5,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-DR-0004.wav,3.5,synthesized,taco2hifigan
./data/mls/9217_6390_000014.wav,3.5,librivox,ground_truth
./data/vits/vits_4367-0027.wav,4.0,synthesized,vits
./data/noisy/noise-_input_output_IR_IR_taco2hifigan-IR-0012.wav,1.0,noisy,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-PE-0027.wav,1.3333333333333333,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_FN_FN_taco2hifigan-FN-0017.wav,2.0,noisy,taco2hifigan
./data/taco2waveglow/taco2waveglow-DR-0021.wav,4.5,synthesized,taco2waveglow
./data/taco2hifigan/taco2hifigan-GM-0020.wav,3.5,synthesized,taco2hifigan
./data/mls/6601_5323_000005.wav,4.0,librivox,ground_truth
./data/noisy/noise-_input_output_DI_DI_taco2hifigan-DI-0004.wav,1.0,noisy,taco2hifigan
./data/vits/vits_9485-0029.wav,4.0,synthesized,vits
./data/vits/vits_6700-0029.wav,4.0,synthesized,vits
./data/vits/vits_3976-0016.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-GM-0002.wav,5.0,synthesized,taco2hifigan
./data/vits/vits_10670-0029.wav,4.0,synthesized,vits
./data/noisy/noise-_input_output_LN_LN_taco2hifigan-LN-0011.wav,1.0,noisy,taco2hifigan
./data/vits/vits_2959-0023.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-DR-0007.wav,2.5,synthesized,taco2hifigan
./data/vits/vits_9485-0000.wav,3.0,synthesized,vits
./data/ground_truth/ground_truth_lu_onu_2009-0012.wav,5.0,profissional,ground_truth
./data/mls/12249_8708_000003.wav,4.0,librivox,ground_truth
./data/noisy/noise-_input_output_PE_PE_taco2hifigan-PE-0003.wav,1.0,noisy,taco2hifigan
./data/taco2hifigan/taco2hifigan-DI-0006.wav,5.0,synthesized,taco2hifigan
./data/noisy/noise-_input_output_GS_GS_taco2hifigan-GS-0013.wav,1.0,noisy,taco2hifigan
./data/vits/vits_5068-0011.wav,3.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-FN-0001.wav,1.5,synthesized,taco2griffinlim
./data/vits/vits_4778-0014.wav,3.0,synthesized,vits
./data/vits/vits_10199-0021.wav,2.5,synthesized,vits
./data/taco2hifigan/taco2hifigan-GS-0008.wav,4.0,synthesized,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-GS-0012.wav,3.0,synthesized,taco2griffinlim
./data/mls/10199_6390_000001.wav,5.0,librivox,ground_truth
./data/vits/vits_12249-0017.wav,4.5,synthesized,vits
./data/vits/vits_4783-0012.wav,4.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-FN-0018.wav,2.0,synthesized,taco2griffinlim
./data/mls/5677_4744_000016.wav,3.0,librivox,ground_truth
./data/taco2griffinlim/taco2griffin_lim-RC-0002.wav,1.0,synthesized,taco2griffinlim
./data/vits/vits_10107-0014.wav,5.0,synthesized,vits
./data/noisy/noise-_input_output_IR_IR_taco2hifigan-IR-0006.wav,2.0,noisy,taco2hifigan
./data/vits/vits_5103-0012.wav,3.0,synthesized,vits
./data/noisy/noise-_input_output_BZ_BZ_taco2hifigan-BZ-0022.wav,1.0,noisy,taco2hifigan
./data/taco2waveglow/msc_d_tunner_taco2waveglow_1_2.wav,3.55,synthesized,taco2waveglow
./data/vits/vits_6700-0026.wav,3.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-MA-0012.wav,1.0,synthesized,taco2hifigan
./data/mls/9485_6390_000010.wav,3.0,librivox,ground_truth
./data/taco2griffinlim/taco2griffin_lim-LN-0016.wav,2.0,synthesized,taco2griffinlim
./data/mls/5103_3962_000004.wav,3.0,librivox,ground_truth
./data/mls/9485_6390_000013.wav,3.0,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-LI-0012.wav,5.0,synthesized,taco2hifigan
./data/vits/vits_5677-0004.wav,3.5,synthesized,vits
./data/taco-gst2waveglow/msc_d_tunner_tacotron_gst_waveglow_1_13.wav,4.0,synthesized,taco_gst2waveglow
./data/vits/vits_3976-0006.wav,2.75,synthesized,vits
./data/vits/vits_8680-0024.wav,4.0,synthesized,vits
./data/vits/vits_12249-0008.wav,4.0,synthesized,vits
./data/ground_truth/ground_truth_msc_d_tunner_taco2waveglow_crime_pe_amaro-0457.wav,4.85,profissional,ground_truth
./data/vits/vits_9351-0000.wav,5.0,synthesized,vits
./data/noisy/noise-_input_output_MA_MA_taco2hifigan-MA-0010.wav,1.0,noisy,taco2hifigan
./data/noisy/noise-_input_output_GS_GS_taco2hifigan-GS-0019.wav,2.0,noisy,taco2hifigan
./data/vits/vits_9217-0008.wav,3.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-DR-0000.wav,5.0,synthesized,taco2hifigan
./data/mls/6601_5323_000000.wav,4.5,librivox,ground_truth
./data/taco2griffinlim/taco2griffin_lim-DI-0000.wav,2.25,synthesized,taco2griffinlim
./data/ground_truth/ground_truth_msc_d_tunner_taco2waveglow_crime_pe_amaro-0927.wav,4.9,profissional,ground_truth
./data/taco2hifigan/taco2hifigan-GS-0018.wav,5.0,synthesized,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-LU-0010.wav,3.0,synthesized,taco2griffinlim
./data/vits/vits_5888-0023.wav,2.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-LU-0025.wav,3.25,synthesized,taco2hifigan
./data/vits/vits_8680-0017.wav,1.0,synthesized,vits
./data/ground_truth/ground_truth_lu_onu_2009-0009.wav,4.5,profissional,ground_truth
./data/taco2griffinlim/taco2griffin_lim-GS-0013.wav,3.0,synthesized,taco2griffinlim
./data/mls/8680_6390_000018.wav,3.0,librivox,ground_truth
./data/taco2griffinlim/taco2griffin_lim-MA-0006.wav,1.0,synthesized,taco2griffinlim
./data/vits/vits_6601-0025.wav,4.0,synthesized,vits
./data/vits/vits_5705-0008.wav,1.0,synthesized,vits
./data/mls/5677_4744_000015.wav,3.0,librivox,ground_truth
./data/taco2griffinlim/taco2griffin_lim-LI-0002.wav,2.0,synthesized,taco2griffinlim
./data/taco2hifigan/taco2hifigan-LI-0005.wav,5.0,synthesized,taco2hifigan
./data/vits/vits_3976-0026.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_9351-0027.wav,5.0,synthesized,vits
./data/taco2waveglow/msc_d_tunner_taco2waveglow_1_4.wav,3.95,synthesized,taco2waveglow
./data/mls/10199_6390_000010.wav,4.333333333333333,librivox,ground_truth
./data/mls/12249_8708_000018.wav,5.0,librivox,ground_truth
./data/mls/5103_4572_000002.wav,4.0,librivox,ground_truth
./data/vits/vits_12865-0012.wav,3.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-RC-0007.wav,2.0,synthesized,taco2griffinlim
./data/taco2griffinlim/taco2griffin_lim-GS-0014.wav,1.5,synthesized,taco2griffinlim
./data/mls/7028_5323_000003.wav,4.75,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-RC-0006.wav,2.6666666666666665,synthesized,taco2hifigan
./data/vits/vits_3427-0022.wav,4.333333333333333,synthesized,vits
./data/mls/9217_6390_000003.wav,5.0,librivox,ground_truth
./data/mls/7028_5323_000015.wav,4.0,librivox,ground_truth
./data/ground_truth/GS1-0001.wav,5.0,profissional,ground_truth
./data/vits/vits_3427-0001.wav,4.0,synthesized,vits
./data/mls/9217_6390_000012.wav,5.0,librivox,ground_truth
./data/mls/2961_2564_000007.wav,3.5,librivox,ground_truth
./data/vits/vits_10199-0006.wav,3.5,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-DR-0025.wav,2.0,synthesized,taco2griffinlim
./data/mls/10107_6390_000011.wav,5.0,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-RC-0015.wav,3.0,synthesized,taco2hifigan
./data/vits/vits_3976-0013.wav,3.0,synthesized,vits
./data/noisy/noise-_input_output_LU_LU_taco2hifigan-LU-0009.wav,1.5,noisy,taco2hifigan
./data/mls/5677_4744_000013.wav,4.0,librivox,ground_truth
./data/vits/vits_6207-0017.wav,2.5,synthesized,vits
./data/vits/vits_10199-0018.wav,3.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-RC-0007.wav,1.5,synthesized,taco2hifigan
./data/mls/6581_5323_000000.wav,4.0,librivox,ground_truth
./data/vits/vits_5705-0028.wav,2.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-GM-0023.wav,4.666666666666667,synthesized,taco2waveglow
./data/mls/6700_5323_000001.wav,5.0,librivox,ground_truth
./data/mls/8680_6390_000009.wav,5.0,librivox,ground_truth
./data/vits/vits_7028-0005.wav,3.333333333333333,synthesized,vits
./data/mls/9351_6390_000005.wav,4.666666666666667,librivox,ground_truth
./data/taco2waveglow/msc_d_tunner_taco2waveglow_1_10.wav,4.15,synthesized,taco2waveglow
./data/vits/vits_10199-0020.wav,2.75,synthesized,vits
./data/vits/vits_6207-0025.wav,2.0,synthesized,vits
./data/vits/vits_3369-0004.wav,4.0,synthesized,vits
./data/vits/vits_10199-0017.wav,3.0,synthesized,vits
./data/vits/vits_5025-0018.wav,1.0,synthesized,vits
./data/vits/vits_5068-0014.wav,2.5,synthesized,vits
./data/taco2hifigan/taco2hifigan-IR-0021.wav,3.0,synthesized,taco2hifigan
./data/mls/2959_2564_000015.wav,5.0,librivox,ground_truth
./data/vits/vits_9485-0009.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-LU-0012.wav,2.0,synthesized,taco2hifigan
./data/mls/5677_4744_000007.wav,3.0,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-LI-0011.wav,5.0,synthesized,taco2hifigan
./data/vits/vits_5705-0027.wav,4.0,synthesized,vits
./data/mls/5888_4811_000015.wav,4.0,librivox,ground_truth
./data/mls/10199_6390_000005.wav,4.5,librivox,ground_truth
./data/vits/vits_4783-0024.wav,3.0,synthesized,vits
./data/mls/6601_5323_000014.wav,4.0,librivox,ground_truth
./data/vits/vits_2959-0008.wav,4.25,synthesized,vits
./data/taco2hifigan/taco2hifigan-RC-0012.wav,3.0,synthesized,taco2hifigan
./data/taco2hifigan/taco2hifigan-LI-0015.wav,4.0,synthesized,taco2hifigan
./data/vits/vits_7028-0001.wav,4.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-PE-0007.wav,4.0,synthesized,taco2hifigan
./data/mls/9485_6390_000019.wav,5.0,librivox,ground_truth
./data/taco2waveglow/taco2waveglow-DR-0004.wav,3.333333333333333,synthesized,taco2waveglow
./data/noisy/noise-_input_output_DR_DR_taco2hifigan-DR-0024.wav,1.0,noisy,taco2hifigan
./data/taco2waveglow/taco2waveglow-BZ-0027.wav,3.0,synthesized,taco2waveglow
./data/taco2hifigan/taco2hifigan-MA-0028.wav,3.0,synthesized,taco2hifigan
./data/mls/9217_6390_000013.wav,4.0,librivox,ground_truth
./data/taco2griffinlim/taco2griffin_lim-GM-0019.wav,2.0,synthesized,taco2griffinlim
./data/vits/vits_4367-0003.wav,2.5,synthesized,vits
./data/vits/vits_5068-0021.wav,2.0,synthesized,vits
./data/vits/vits_5068-0001.wav,3.0,synthesized,vits
./data/vits/vits_3814-0005.wav,2.0,synthesized,vits
./data/vits/vits_2961-0019.wav,3.0,synthesized,vits
./data/taco2hifigan/taco2hifigan-GS-0006.wav,4.0,synthesized,taco2hifigan
./data/taco2hifigan/taco2hifigan-BZ-0022.wav,2.0,synthesized,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-BZ-0018.wav,2.0,synthesized,taco2griffinlim
./data/taco2hifigan/taco2hifigan-LU-0010.wav,2.0,synthesized,taco2hifigan
./data/taco2hifigan/taco2hifigan-DI-0022.wav,3.25,synthesized,taco2hifigan
./data/vits/vits_5705-0007.wav,5.0,synthesized,vits
./data/vits/vits_9485-0022.wav,3.2,synthesized,vits
./data/vits/vits_6601-0016.wav,4.0,synthesized,vits
./data/noisy/noise-_input_output_LI_LI_taco2hifigan-LI-0003.wav,1.0,noisy,taco2hifigan
./data/taco2hifigan/taco2hifigan-LI-0022.wav,4.0,synthesized,taco2hifigan
./data/vits/vits_5677-0014.wav,4.0,synthesized,vits
./data/taco2waveglow/taco2waveglow-GS-0021.wav,4.666666666666667,synthesized,taco2waveglow
./data/taco2griffinlim/taco2griffin_lim-BZ-0015.wav,2.0,synthesized,taco2griffinlim
./data/noisy/noise-_input_output_FN_FN_taco2hifigan-FN-0006.wav,2.0,noisy,taco2hifigan
./data/noisy/noise-_input_output_FN_FN_taco2hifigan-FN-0014.wav,1.0,noisy,taco2hifigan
./data/vits/vits_5888-0028.wav,3.0,synthesized,vits
./data/vits/vits_10107-0000.wav,4.5,synthesized,vits
./data/taco2hifigan/taco2hifigan-RC-0000.wav,3.0,synthesized,taco2hifigan
./data/taco2hifigan/taco2hifigan-LU-0021.wav,4.0,synthesized,taco2hifigan
./data/vits/vits_5705-0002.wav,3.0,synthesized,vits
./data/vits/vits_5888-0015.wav,4.0,synthesized,vits
./data/vits/vits_4367-0022.wav,5.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-LI-0014.wav,1.0,synthesized,taco2griffinlim
./data/vits/vits_3814-0010.wav,1.0,synthesized,vits
./data/mls/6700_5323_000007.wav,5.0,librivox,ground_truth
./data/noisy/noise-_input_output_LI_LI_taco2hifigan-LI-0022.wav,1.5,noisy,taco2hifigan
./data/taco2hifigan/taco2hifigan-DI-0016.wav,4.5,synthesized,taco2hifigan
./data/ground_truth/dataset_oficial_copel-0599.wav,5.0,profissional,ground_truth
./data/taco2hifigan/taco2hifigan-RC-0024.wav,4.0,synthesized,taco2hifigan
./data/vits/vits_5025-0027.wav,4.0,synthesized,vits
./data/taco2griffinlim/taco2griffin_lim-DI-0004.wav,3.0,synthesized,taco2griffinlim
./data/taco2hifigan/taco2hifigan-RC-0026.wav,3.6666666666666665,synthesized,taco2hifigan
./data/taco2griffinlim/taco2griffin_lim-BZ-0020.wav,2.333333333333333,synthesized,taco2griffinlim
./data/vits/vits_6207-0006.wav,3.0,synthesized,vits
./data/mls/4783_3962_000004.wav,3.0,librivox,ground_truth
./data/mls/12249_8708_000012.wav,5.0,librivox,ground_truth
./data/taco2hifigan/taco2hifigan-DR-0026.wav,4.0,synthesized,taco2hifigan
